user_id,usia,jumlah_anggota_keluarga,frekuensi_belanja_per_minggu,penggunaan_plastik_per_hari_gram,sisa_makanan_per_hari_gram,penggunaan_elektronik_jam,kendaraan,wilayah,pendapatan_juta,volume_sampah_kg_minggu,sampah_plastik_per_orang,sampah_makanan_per_orang,total_konsumsi_harian_gram,rasio_belanja_keluarga,segmen_usia,kendaraan_enc,wilayah_enc,segmen_usia_enc
454,43,1,2,88.1089527956442,253.39686253114496,1.867300534071815,motor,Jakarta,5,10.81,88.1089527956442,253.39686253114496,341.50581532678916,2.0,Milenial_Senior,1,1,3
455,33,4,12,176.21813736264554,103.03280864493878,2.3117710592736262,motor,Bandung,7,21.63,44.054534340661384,25.758202161234696,279.25094600758433,3.0,Milenial_Muda,1,0,2
456,54,3,6,113.25447927611005,266.7386132592129,1.7934790663681008,motor,Makassar,3,14.24,37.75149309203668,88.91287108640431,379.99309253532294,2.0,Gen_X,1,2,0
457,39,2,11,132.29461792760063,221.8158234823948,5.495023833152409,motor,Makassar,15,18.16,66.14730896380031,110.9079117411974,354.1104414099954,5.5,Milenial_Senior,1,2,3
458,46,1,1,172.6768916872588,202.88507131757015,5.300810876352328,transportasi_umum,Surabaya,5,15.98,172.6768916872588,202.88507131757015,375.56196300482895,1.0,Milenial_Senior,3,4,3
459,31,5,3,211.22922188130715,122.6950091387894,5.201040189016324,mobil,Makassar,3,22.21,42.24584437626143,24.53900182775788,333.92423102009656,0.6,Milenial_Muda,0,2,2
460,45,6,5,231.16982811495228,212.0108893097108,6.175463304959885,motor,Makassar,7,24.81,38.52830468582538,35.335148218285134,443.18071742466304,0.8333333333333334,Milenial_Senior,1,2,3
461,22,4,4,73.15260199868398,63.6097156694141,7.383917712234233,motor,Makassar,3,11.14,18.288150499670994,15.902428917353525,136.7623176680981,1.0,Gen_Z,1,2,1
462,64,2,3,163.3875612182231,17.840703397355924,3.815466938349769,mobil,Bandung,7,14.64,81.69378060911156,8.920351698677962,181.22826461557904,1.5,Gen_X,0,0,0
463,47,2,10,222.97468016917608,211.26627412222,5.812954954476837,motor,Makassar,7,22.86,111.48734008458804,105.63313706111,434.24095429139606,5.0,Milenial_Senior,1,2,3
464,63,3,13,65.73445306190297,288.04780854090484,1.8407689851882465,transportasi_umum,Makassar,5,14.73,21.911484353967655,96.01593618030161,353.7822616028078,4.333333333333333,Gen_X,3,2,0
465,22,3,5,165.71917470274235,220.2349451412064,7.757419492526701,mobil,Makassar,3,19.05,55.23972490091412,73.41164838040213,385.9541198439488,1.6666666666666667,Gen_Z,0,2,1
466,29,5,11,153.1844196825808,194.92431488446837,2.510337523563686,transportasi_umum,Jakarta,5,19.55,30.63688393651616,38.98486297689367,348.10873456704917,2.2,Milenial_Muda,3,1,2
467,33,6,8,170.72709071898942,184.99727039561012,3.5798377619191246,motor,Bandung,3,23.05,28.45451511983157,30.832878399268353,355.72436111459956,1.3333333333333333,Milenial_Muda,1,0,2
468,43,5,11,111.38479873367623,124.59476868455477,3.804580972533815,mobil,Surabaya,3,17.81,22.276959746735248,24.918953736910954,235.979567418231,2.2,Milenial_Senior,0,4,3
469,43,1,4,78.219058589328,182.2511276963755,1.947458006555576,motor,Jakarta,5,11.83,78.219058589328,182.2511276963755,260.4701862857035,4.0,Milenial_Senior,1,1,3
470,38,1,1,54.34467874104875,233.7347574611556,5.065151154817124,transportasi_umum,Medan,5,7.0,54.34467874104875,233.7347574611556,288.07943620220436,1.0,Milenial_Senior,3,3,3
471,56,5,11,198.81919767310515,165.18222137594972,5.427807736402963,mobil,Bandung,7,23.75,39.76383953462103,33.03644427518994,364.0014190490549,2.2,Gen_X,0,0,0
472,53,6,7,205.20245682416768,260.04694830686213,4.6211726580369,motor,Bandung,7,25.59,34.200409470694616,43.34115805114369,465.2494051310298,1.1666666666666667,Gen_X,1,0,0
473,50,5,8,165.1342674497993,215.67800270916825,1.9195047359378463,motor,Medan,7,21.46,33.02685348995986,43.135600541833654,380.8122701589675,1.6,Milenial_Senior,1,3,3
474,47,6,3,123.29258251559516,225.3583534218725,8.966772469703423,motor,Medan,3,16.32,20.548763752599193,37.55972557031208,348.65093593746764,0.5,Milenial_Senior,1,3,3
475,54,6,6,68.84770532671273,271.09302028407683,6.098461593003296,mobil,Medan,3,16.13,11.474617554452122,45.18217004734614,339.94072561078957,1.0,Gen_X,0,3,0
476,40,4,2,178.1672731252512,157.85956538760075,10.268444087299915,motor,Surabaya,15,18.67,44.5418182813128,39.46489134690019,336.02683851285195,0.5,Milenial_Senior,1,4,3
477,27,6,7,94.96103585816576,252.75044689495613,3.389781520227415,mobil,Makassar,7,17.69,15.826839309694293,42.125074482492685,347.7114827531219,1.1666666666666667,Milenial_Muda,0,2,2
478,22,3,8,114.43506876197311,169.08186261984207,6.915764456353953,motor,Bandung,15,14.32,38.1450229206577,56.36062087328069,283.5169313818152,2.6666666666666665,Gen_Z,1,0,1
479,53,6,6,120.67179602186408,227.1611587055072,6.558547774788327,mobil,Makassar,5,17.94,20.111966003644014,37.86019311758454,347.8329547273713,1.0,Gen_X,0,2,0
480,51,6,6,140.1232387151516,148.33829194907452,4.418849793805276,transportasi_umum,Makassar,7,20.73,23.35387311919193,24.723048658179085,288.4615306642261,1.0,Gen_X,3,2,0
481,48,6,5,112.0479776395676,127.14369415482142,7.822101802118448,transportasi_umum,Medan,7,18.54,18.674662939927934,21.190615692470235,239.19167179438904,0.8333333333333334,Milenial_Senior,3,3,3
482,27,1,8,153.1844196825808,207.3491796518795,4.189179984772443,transportasi_umum,Surabaya,5,16.09,153.1844196825808,207.3491796518795,360.5335993344603,8.0,Milenial_Muda,3,4,2
483,36,3,1,118.90908497468044,49.18399583831064,4.278217161150786,motor,Jakarta,7,10.76,39.63636165822681,16.394665279436882,168.09308081299108,0.3333333333333333,Milenial_Senior,1,1,3
484,49,3,10,185.06865324196116,176.29860451928946,0.0,motor,Surabaya,7,21.27,61.68955108065372,58.766201506429816,361.3672577612506,3.3333333333333335,Milenial_Senior,1,4,3
485,18,5,4,201.55314569940268,71.48983955126556,5.818056107485274,mobil,Makassar,5,20.01,40.31062913988053,14.297967910253112,273.04298525066827,0.8,Gen_Z,0,2,1
486,22,4,4,155.42713380142192,262.3387227450886,2.348980176635187,motor,Surabaya,5,18.06,38.85678345035548,65.58468068627215,417.7658565465105,1.0,Gen_Z,1,4,1
487,62,6,3,173.13131676905513,284.0088476887132,3.8985576086089777,motor,Medan,10,23.07,28.85521946150919,47.33480794811887,457.1401644577684,0.5,Gen_X,1,3,0
488,21,2,3,255.8927974812945,130.8839022863355,2.947560722509945,motor,Jakarta,15,22.79,127.94639874064725,65.44195114316776,386.77669976763,1.5,Gen_Z,1,1,1
489,33,4,4,91.3698371569342,234.2650369978797,4.267536921363477,motor,Medan,5,14.49,22.84245928923355,58.56625924946992,325.6348741548139,1.0,Milenial_Muda,1,3,2
490,41,4,11,88.32659493599472,271.93085709499934,5.887760460434872,motor,Jakarta,5,17.5,22.08164873399868,67.98271427374983,360.25745203099405,2.75,Milenial_Senior,1,1,3
491,33,3,1,184.74989503884373,272.19753780014264,5.0222831260975145,transportasi_umum,Makassar,3,19.3,61.583298346281246,90.73251260004754,456.9474328389864,0.3333333333333333,Milenial_Muda,3,2,2
492,19,4,11,247.32714187573828,217.15606671773128,6.419282581011614,motor,Jakarta,7,24.91,61.83178546893457,54.28901667943282,464.48320859346956,2.75,Gen_Z,1,1,1
493,45,6,13,136.97507190306388,258.74437404491977,7.531259071171263,mobil,Jakarta,5,22.13,22.829178650510645,43.12406234081996,395.7194459479837,2.1666666666666665,Milenial_Senior,0,1,3
494,49,6,11,236.34169211093803,148.05349504636848,4.262408126644329,motor,Jakarta,20,28.04,39.39028201848967,24.67558250772808,384.3951871573065,1.8333333333333333,Milenial_Senior,1,1,3
495,44,1,2,154.8216859396745,206.6497972525344,4.042865515967772,mobil,Surabaya,5,13.93,154.8216859396745,206.6497972525344,361.4714831922089,2.0,Milenial_Senior,0,4,3
496,37,6,9,115.95563589804593,162.6317274567379,6.915455307324019,motor,Surabaya,5,18.54,19.32593931634099,27.10528790945632,278.58736335478386,1.5,Milenial_Senior,1,4,3
497,41,6,10,100.46538056811482,141.29696209717088,7.074094577479859,transportasi_umum,Makassar,7,17.19,16.744230094685804,23.54949368286181,241.7623426652857,1.6666666666666667,Milenial_Senior,3,2,3
498,29,3,2,181.47067924433935,202.88507131757015,6.481181736206094,transportasi_umum,Jakarta,10,20.72,60.490226414779784,67.62835710585672,384.35575056190953,0.6666666666666666,Milenial_Muda,3,1,2
499,52,6,5,104.25204661086516,227.80243009264595,3.095642386521301,motor,Bandung,7,17.2,17.37534110181086,37.96707168210766,332.0544767035111,0.8333333333333334,Gen_X,1,0,0
500,50,1,9,154.0638421383514,293.0807014363989,5.845310131003208,transportasi_umum,Makassar,5,19.09,154.0638421383514,293.0807014363989,447.1445435747503,9.0,Milenial_Senior,3,2,3
